JobTitle,Company,Location,PostDate,Summary,JobUrl
Environmental Data Manager,SLR Consulting,"Calgary, AB","Posted
Posted 30+ days ago","Experience in environmental field sampling, chemistry, analytical data validation, groundwater modeling, data analysis and/or visualization.",https://ca.indeed.com/rc/clk?jk=e8f03062f93c377e&fccid=549bbce028d52285&vjs=3
Senior Business Analyst,Manulife,"Toronto, ON","Posted
Today","Comfortable analyzing and organizing large volumes of data.
Support ad-hoc analysis to determine root cause of production problems and develop timely solutions.",https://ca.indeed.com/rc/clk?jk=daeb128590d50db2&fccid=1747adf6142beb48&vjs=3
Data Analyst,Strategic Way Consulting,"Tiverton, ON","Posted
Posted 30+ days ago","Produce easy-to-understand data analysis reports for management.
Document structures and types of business data.",https://ca.indeed.com/rc/clk?jk=68ef9a0f5348a2f1&fccid=bbe708f34e6a7311&vjs=3
Strategy Insights & Planning Associate - Intern (ABI Team),ZS,"Toronto, ON","Posted
Posted 3 days ago","Our teams work on multiple projects simultaneously, leveraging advanced data analytics and problem-solving techniques.
Proficiency in Microsoft Office Suite;",https://ca.indeed.com/rc/clk?jk=453b73aff2900518&fccid=f349f6e84d53b739&vjs=3
Research Associate in artificial intelligence models,University of Regina,"Regina, SK","Posted
Posted 30+ days ago","(2) time series data, temporal-spatial data analysis.
Case study research including data analysis, technical program summaries, and strategy design.",https://ca.indeed.com/rc/clk?jk=d6a28a5fdaa16686&fccid=a7ca75811ee9155b&vjs=3
Programme nouveau diplômé - Scientifique des données,Rio Tinto,"Montréal, QC","Posted
Posted 9 days ago","Able to translate data into meaningful questions and insights.
Perform exploratory analysis of datasets to develop and refine preliminary hypothesis.",https://ca.indeed.com/rc/clk?jk=ecb8eb447ded80d5&fccid=b1e4a7661b111d01&vjs=3
Database Analyst 3,City of Surrey,"Surrey, BC","Posted
Posted 3 days ago","Define and implement data standards as well as data-naming conventions for corporate data.
Assist in the development and maintenance of databases, creation of…",https://ca.indeed.com/rc/clk?jk=cef850e87bf6bded&fccid=65290de03369b09d&vjs=3
Cloud Data Architect,Tivix,Remote,"Posted
Posted 30+ days ago","Prepare documentation and designs for AWS data solutions and applications.
Migrate data from traditional relational database systems to AWS relational databases…",https://ca.indeed.com/rc/clk?jk=be8c8d3a8bdeab5d&fccid=564e966559cb8671&vjs=3
Data Scientist,OMERS,"Toronto, ON","Posted
Posted 21 days ago","Experience in using external/alternative data, data modeling, data architecture, data engineering, insight generation, data visualization, feature engineering…",https://ca.indeed.com/rc/clk?jk=e36aa781af9eaef6&fccid=64d182c6fc449d3a&vjs=3
Project Analyst,Ontario Ministry of Finance,"North York, ON","Posted
Posted 16 days ago","Provide technical guidance and advice related to research, data analysis, performance analysis, program development and related issues.",https://ca.indeed.com/rc/clk?jk=42a3a72d752dd524&fccid=4aa3e11b6aa61c61&vjs=3
"analyst, computer",Dempton Solutions Technologiques,"Remote in Montréal, QC","Posted
Posted 6 days ago","Assess physical and technical security risks to data, software and hardware.
Computer hardware or software retailer/wholesaler.",https://ca.indeed.com/rc/clk?jk=984abeeafa37ff0a&fccid=c886b93d38905232&vjs=3
Research Analyst - July 2023,"The Brattle Group, Inc.","Toronto, ON","Posted
Posted 30+ days ago","Creating innovative data based solutions to client needs using a variety of software programs.
Conducting statistical analysis, running regressions, developing…",https://ca.indeed.com/rc/clk?jk=b0a7662b3a76634a&fccid=4867f0e75c4d6ed6&vjs=3
Business Data Architect,Canaccord Genuity Corp.,"Toronto, ON
+1 location","Posted
Posted 9 days ago","Provide expert judgment and analysis for the architecture, design, development, and implementation of different types of data solutions including integration,…",https://ca.indeed.com/rc/clk?jk=db14eb9f274e1f2d&fccid=32ba7365b7c50afd&vjs=3
Quality Engineer I,TD Bank,"Toronto, ON","Posted
Posted 30+ days ago","Help define test data and environment requirements.
Support automation and test data management strategies.
Log defects, help resolve them.",https://ca.indeed.com/rc/clk?jk=13009998d5130c43&fccid=d7114f1cac8d0711&vjs=3
systems manager - computer systems,Hunter Express Ltd.,"Brampton, ON","Posted
Posted 30+ days ago","Plan and control budget and expenditures.
Establish and implement policies and procedures for information systems.
Recruit, train and supervise staff.",https://ca.indeed.com/rc/clk?jk=0e67554253ce19b6&fccid=baf8d37f19a8c5c4&vjs=3
"Threat Hunting Specialist, Cyber Threat Hunting",Scotiabank,"Toronto, ON","Posted
Posted 1 day ago","Knowledge and experience with data mining and analytics using relational databases (i.e., Microsoft SQL).
Lead threat hunting operations using analytics-driven,…",https://ca.indeed.com/rc/clk?jk=ae0444f7f13f94dd&fccid=3002307a9e5b4706&vjs=3
Quality Engineer,Underwriters Laboratories Inc.,"Toronto, ON","Posted
Posted 30+ days ago","Demonstrated ability to conduct root cause analysis and plan/implement corrective action.
Develops quality metrics, including Statistical Process Controls, and…",https://ca.indeed.com/rc/clk?jk=c09e1a090b8f0afb&fccid=353853af3b99ac74&vjs=3
Business Intelligence Analyst (FT),Waypoint Centre for Mental Health Care,"Remote in Penetanguishene, ON","Posted
Posted 30+ days ago","Demonstrated experience with validating and auditing data and understanding data governance principles.
Work to improve data literacy across the organization.",https://ca.indeed.com/rc/clk?jk=ec4998664b2f159e&fccid=4fc65c933c8325c9&vjs=3
software testing technician,Astorion Inc.,"Milton, ON","Posted
Posted 27 days ago","Mapping and data visualization software.
Computer hardware or software retailer/wholesaler.
Develop and document software testing plans.",https://ca.indeed.com/rc/clk?jk=146810c7ac8558bb&fccid=053d7a71b1a7c952&vjs=3
Engineer - Process,Linamar Corp,"Guelph, ON","Posted
Posted 6 days ago","Collect data and develop statistics to describe equipment and system functionality.
The Engineer - Process position will be responsible for determining the…",https://ca.indeed.com/rc/clk?jk=3392de76be38c416&fccid=106637296587374b&vjs=3
"Staff Consultant, FAAS",EY,"Remote in Montréal, QC","Posted
Posted 5 days ago","Experience in process optimization or business analysis, including business process documentation.
You will work with them to achieve their potential…",https://ca.indeed.com/rc/clk?jk=ea025d5499938b12&fccid=1544766d4c2915b0&vjs=3
RES O 18R to 24 - Research Analyst(Developmental),BC Public Service,"Victoria, BC","Posted
Posted 1 day ago","Ability to work with data: assessing data quality or accuracy, analysis (quantitative and/or qualitative), and visualization (e.g., tables, graphs, infographics…",https://ca.indeed.com/rc/clk?jk=d935e35bae40c55a&fccid=65dd05622a756445&vjs=3
"Associate, Strategy & Consulting Core",TELUS,"Toronto, ON","Posted
Posted 8 days ago","Strategy: Identify and evaluate new and emerging opportunities, conduct analysis and financial modeling, and provide data-driven recommendations to the ELTs.",https://ca.indeed.com/rc/clk?jk=aeac0ad22bfe7b9e&fccid=ed81336789a877c2&vjs=3
Methodologist I,OHRI,"Ottawa, ON","Posted
Posted 13 days ago","Strong qualitative data analysis skills using qualitative software (e.g., NVIVO).
Strong quantitative and data analysis skills using R, STATA, SPSS, Qualtrics,…",https://ca.indeed.com/rc/clk?jk=93d084b1145c4f91&fccid=bfb3c738843a50f4&vjs=3
Production Support Engineer,JMJ Aéronautique Inc.,"Dorval, QC","Posted
Posted 30+ days ago","Providing data and analyzes if required;
Good communication, also a spirit of synthesis and analysis;
Provide technical leadership to jet engine repair teams…",https://ca.indeed.com/company/JMJ-%C3%89volution/jobs/Production-Support-Engineer-a78d63ab4dced8ef?fccid=79761d21009246d0&vjs=3
senior bookkeeper,VALLEY HOLDINGS LTD,"Charlottetown, PE","Posted
Posted 1 day ago","Calculate and prepare cheques for payroll.
Calculate fixed assets and depreciation.
Keep financial records and establish, maintain and balance various accounts…",https://ca.indeed.com/rc/clk?jk=d1a996cee36ed725&fccid=3b46a785fcf0c8d9&vjs=3
engineering service project manager,EXCEL-TECH CORP.,"Oakville, ON","Posted
Posted 9 days ago","Oversee the analysis of data and information.
Plan and control budget and expenditures.
Establish and implement policies and procedures for engineering work.",https://ca.indeed.com/rc/clk?jk=eb69ca4f8e89c3e3&fccid=2a80841cb7bff86c&vjs=3
"GIS Technician, Calgary",Midwest Surveys,"Calgary, AB","Posted
Posted 1 day ago","As a GIS Technician, you will be responsible for production mapping, online web mapping, data analysis as well as the creation and maintenance of data.",https://ca.indeed.com/rc/clk?jk=4751aa68cee6f931&fccid=12e5c2f5941db183&vjs=3
Test Engineer,ALSTOM,"Kingston, ON","Posted
Posted 30+ days ago","Test results data analysis, writing static and dynamic test reports.
Leading societies to a low carbon future, Alstom develops and markets mobility solutions…",https://ca.indeed.com/rc/clk?jk=fda76d0759e5fd02&fccid=70bbeb2771f8c8e7&vjs=3
Product Manager - Core,CareGuide Inc.,"Remote in Toronto, ON
+1 location","Posted
Posted 30+ days ago","Analyze market data to define product objectives, consumer needs, current market trends, and potential partnerships for optimal ROI.",https://ca.indeed.com/company/Careguide-Inc./jobs/Product-Manager-ed5ffa6e4356d317?fccid=e98906affce36c7e&vjs=3
Portfolio Manager,Royal Bank of Canada,"Toronto, ON","Posted
Posted 30+ days ago","Manage Cost/Financial Management control processes, monthly schedule updates and cost analysis for program.
Assist in the development and analysis of financial…",https://ca.indeed.com/rc/clk?jk=bab12ce27abfe9f9&fccid=537b899e30af3338&vjs=3
"Student Intern, Web Cloud Solutions",Celestica,"Hybrid remote in Toronto, ON","Posted
Posted 28 days ago","Assist in security related analysis and deployment.
Duties may require extended periods of sitting and sustained visual concentration on a computer monitor or…",https://ca.indeed.com/rc/clk?jk=7f181610957aa5b6&fccid=e7e593a18b26fee3&vjs=3
"Manager, Data Services",Toronto Real Estate Board,"Toronto, ON","Posted
Posted 30+ days ago","Devise and implement efficient and secure procedures for data testing, handling and analysis, including assisting with data extraction and analysis as required.",https://ca.indeed.com/rc/clk?jk=5a75b5c0be8cb2fd&fccid=72d44847ef1349b2&vjs=3
"Business Analyst I, Consumer Clarity",Mastercard,"Toronto, ON","Posted
Posted 30+ days ago","Use data to tell a story by preparing final analysis reports and data visualizations for the stakeholders to understand the data-analysis steps, enabling them…",https://ca.indeed.com/rc/clk?jk=eefb85307edb9a3c&fccid=10b5c722d846df43&vjs=3
mechanical engineering service manager,Prince Auto Services Inc.,"Mississauga, ON","Posted
Posted 30+ days ago","Oversee the analysis of data and information.
Plan and control budget and expenditures.
Establish and implement policies and procedures for engineering work.",https://ca.indeed.com/rc/clk?jk=14c9fffee0aec7c5&fccid=97afdecf77e5f4a4&vjs=3
Financial Services Data and Insights Solutions Director,PwC,"Toronto, ON","Posted
Posted 6 days ago","Significant experience in data, business analysis and advanced analytics.
Gathering and analyzing client information and developing data-driven insights to…",https://ca.indeed.com/rc/clk?jk=64ac1f267ee615c6&fccid=bc231debd1021588&vjs=3
"Analyst, Economic Advisory",EY,"Toronto, ON
+1 location","Posted
Posted 5 days ago","Experience working with public data sources and analyzing economic indicators.
Prior experience in economic consulting, data analytics, regional economic…",https://ca.indeed.com/rc/clk?jk=2c3b8bb19e19f830&fccid=1544766d4c2915b0&vjs=3
Senior Data Engineer,Trans Mountain,"Calgary, AB","Posted
Posted 30+ days ago","Strong understanding of data governance.
Technical efficiency related to development lifecycle management, business intelligence, data governance, data…",https://ca.indeed.com/rc/clk?jk=f29dd931df3566aa&fccid=e4fbec588ac659b1&vjs=3
Lead Data Scientist,S&P Global,"Remote in Athabasca County, AB","Posted
Posted 23 days ago","Experience of working on end-to-end data science pipelines: problem scoping, data gathering, exploratory data analysis, modelling, insights, visualizations,…",https://ca.indeed.com/rc/clk?jk=364aba585ca24033&fccid=b716e44d2c6283e7&vjs=3
Operations Planning Manager,Affirm,"Remote in Toronto, ON","Posted
Posted 8 days ago","Understand data and external forecast biases.
Help the team with operational and financial analysis and insights.
Gather variables to plan for new initiatives.",https://ca.indeed.com/rc/clk?jk=cda3df705f6e299b&fccid=5cf4e54c5ef78aa7&vjs=3
Engineer Process Development,umlaut Canada,"Montréal, QC
+1 location","Posted
Posted 30+ days ago","Assisting in the preparation of design specifications, computations, data sheets and drawings.
Be involved with all aspects of process engineering work…",https://ca.indeed.com/rc/clk?jk=7087010071c588c6&fccid=fb6df03175754b0e&vjs=3
Associate Software Support Specialist,Tyler Technologies,"Vancouver, BC
+1 location","Posted
Posted 1 day ago","This is an entry-level position, learning how to ensure timely resolution of client software issues through data analysis and functionality troubleshooting…",https://ca.indeed.com/rc/clk?jk=f8feb3113eebbb6f&fccid=35fa439a19059a40&vjs=3
